ad_url,ad_creative_body,ad_creative_link_title,ad_creative_link_description,Label
https://www.facebook.com/ads/library/?id=378414369541062,"Il milionario Richard Gere che viene in Italia per fare la passerella su una nave piena di immigrati irregolari e ci fa la morale sull’accoglienza, forse non sa che facendo una cosa del genere negli Stati Uniti rischierebbe il carcere per favoreggiamento dell’immigrazione clandestina. Perché non fa la stessa cosa al confine tra Usa e Messico? Il nostro Paese non ha bisogno di prediche e sceneggiate da film, ma di continuare a difendere i propri confini tenendo chiusi i porti.",La sceneggiata di Gere in Italia? In America rischierebbe il carcere,Da Lampedusa Richard Gere attacca l&#039;Italia e Salvini ma dov&#039;era l&#039;attore quando Barack Obama deportava migranti irregolari?,5
https://www.facebook.com/ads/library/?id=550812289085567,"Borsellino: legalizzare la droga non sconfigge la mafia

Liberalizzare la droga per combattere il traffico clandestino? «È da dilettanti di criminologia». Sono le parole con cui Paolo Borsellino nel 1989 

E tu cosa ne pensi ?",Borsellino: legalizzare la droga non sconfigge la mafia,Liberalizzare la droga per combattere il traffico clandestino? «È da dilettanti di criminologia». Sono le parole con cui Paolo Borsellino nel 1989,irrelevant
https://www.facebook.com/ads/library/?id=815473922269052,"Portano a casa spesa e farmaci, forniscono pasti e posti letto per i senzatetto, offrono assistenza sanitaria e legale ai migranti così come alle donne vittima di violenza domestica. 
Sono le decine di realtà del volontariato di una Roma che esiste e resiste. 

Questa settimana #RibaltiamoRoma - il podcast condotto da Simone Sapienza - è dedicato a loro. 
Un virus che si propaga indiscriminatamente ci mette davanti alla fragilità della nostra società e rende tutto più chiaro.
Questa situazione epocale rende ancora più evidente che una società più integrata, senza zone buie o capri espiatori, è una società che funziona per tutti, più umana, più sana: è semplicemente una comunità. E la comunità serve a tutti.

🎧 Ascolta la puntata su:

✅ Spotify -> https://spoti.fi/2UvvVe0
🍎 Apple Podcasts -> https://apple.co/3amlEY8
💥 Google Podcasts -> https://bit.ly/39dYuSp
🗣 Spreaker -> https://bit.ly/2WK1UtQ
💻 online -> http://bit.ly/Eretica

✍ Firma il nostro appello -> http://bit.ly/2WgesZG",0,0,irrelevant
https://www.facebook.com/ads/library/?id=193839335140336,"📢📢📢ATTENZIONE!!! ULTIMI POSTI DISPONIBILI! 💬A grande richiesta torna il CORSO DI FORMAZIONE PER VOLONTARI NEI SERVIZI A MIGRANTI E RICHIEDENTI PROTEZIONE INTERNAZIONALE 👨‍🏫
🔖 Quando? 10 incontri dal 28 gennaio, ogni martedì, dalle 18.30 alle 20.30
🏡 Dove? Centro Giovanile Antonianum, Prato della Valle 56, Padova
💰 Quanto costa? 80 euro lavoratori - 50 euro studenti
Leggi il programma completo! ⬇️⬇️
https://www.facebook.com/229807300496998/photos/pcb.452659148773662/1803541453123567/?type=3&theater
Iscriviti qui! 👇🏿👇🏿👇🏿
https://docs.google.com/forms/d/1yzYtKH025kN9lAnY6xPG776-vFRyfcT1vpnkQ5M70PA/viewform?edit_requested=true&fbclid=IwAR0r77e79MYpcSprs6rUV9nE2SxBxpt7z9JG9NHjak70sX0QHFTWe3oIdKg 🔴 
Il corso si articola in dieci incontri dedicati ad aspetti specifici del fenomeno migratorio. Interverranno docenti universitari, esperti del settore e operatori direttamente coinvolti nei servizi a migranti e richiedenti protezione internazionale. L'Associazione Popoli Insieme ODV rilascerà un attestato a chi avrà frequentato almeno 7 incontri su 10. La location è dotata di parcheggio interno.🔴",0,0,3
https://www.facebook.com/ads/library/?id=3007567052670834,"La chiusura del mio intervento in Aula di oggi a seguito dell’informativa urgente del ministro Di Maio sulla crisi turco-siriana ✔ siamo vicini al popolo curdo ma indignarsi non basta serve un’Europa più forte, che punti finalmente a una politica estera e di difesa comune; ✔essenziale un processo di pacificazione in Siria senza il quale non si attua una vera ricollocazione dei profughi; ✔ schiena dritta di fronte alle minacce di Erdogan sui migranti e sulle trivellazioni illegali in mare cipriota a danno dell’Eni 🇮🇹🇸🇾",0,0,irrelevant
https://www.facebook.com/ads/library/?id=818991108487404,"BENVENUTI MINI BOT! ED ORA NAZIONALIZZIAMO ANCHE LA BANCA D’ITALIA.

La campagna elettorale appena conclusasi in Italia si è caratterizzata per i toni molto aspri: spesso, infatti, si è accusata la Lega, il principale partito uscito vincitore da tale competizione, di fascismo, di razzismo, di corruzione, quanto non anche di dilettantismo istituzionale e tutto ciò è avvenuto sempre, da parte di questi detrattori, appellandosi ai valori della nostra Carta Costituzionale ed alla giustezza della lotta partigiana.

Ore queste stesse persone, a poche ore dalla celebrazione del LXXIII anniversario della Festa della Repubblica, hanno dovuto subire la doccia fredda dell’approvazione, all’unanimità, presso la Camera dei Deputati, dei Mini Bot.

E si, perché la misura tanto voluta sia da Claudio Borghi che da Antonio Maria Rinaldi, è stata votata anche dagli esponenti del PD e di +Europa salvo poi, questi ultimi, scusarsi con i propri elettori, a loro detta, per questa “colossale svista”, ergo, i Mini Bot, sono stati prima approvati e poi disconosciuti dai filoeuropeisti.

Ma perché tanto imbarazzo da parte degli antisovranisti per questa “svista”? Semplice, perché i Mini Bot rappresentano, di fatto, la porta d’uscita attraverso la quale l’Italia, pian pianino, ma a tappe forzate, si sottrarrà dal giogo della moneta unica.

Immediata è stata anche la reazione dei cosiddetti mercati: Spread a un passo dai 300 punti base, investitori in allerta sui rumor di una “valuta parallela” Made in Italy che evoca i peggiori scenari di “Italexit” e con il Mef che corre ai ripari: << non sono allo studio misure di finanziamento di alcun tipo >>, il << no comment >>  della Bce e l’imbarazzo dei partiti pocanzi citati.

Ora, a tutti costoro che si riempiono la bocca di parole quali: lotta, resistenza, diritto di eguaglianza, diritto di libertà, pace, lavoro, sviluppo, legalità, Costituzione, vorrei porre la seguente domanda: Se durante il nazismo, che al di là delle considerazioni etiche, era un regime legittimo (Hitler aveva vinto delle regolari elezioni) nessuno si fosse opposto a questo sistema in maniera clandestina, come il gruppo della “Rosa Bianca” e anche attraverso la lotta armata, come il gruppo dell’Orchestra Rossa, come sarebbe mai potuta rinascere la Democrazia in Germania?

Allo stesso modo, il regime fascista, che era legittimo in Italia, come sarebbe mai stato realmente sradicato dalle nuove istituzioni repubblicane se non vi fosse stata l’opposizione clandestina prima del conflitto, e la lotta partigiana durante gli eventi bellici poi?  

In altri termini, non c’è nulla di nuovo sotto il sole della storia. Non possiamo infatti pretendere di uscire realmente da questa crisi, di far rinascere nuovamente questo Paese, senza attuare dei cambiamenti che non siano solo profondi, ma anche dolorosi e che generino inevitabilmente degli strappi internazionali.

Dalle mie parti, un adagio popolare recita: << il medico pietoso fece la piaga verminosa >> e questo Governo non può minimamente permettersi il lusso di essere pietoso.

Una vera crescita, siamo sinceri, non può essere rappresentata, ad esempio, da un minuscolo +0,5% del PIL, occorre una misura che faccia seriamente sobbalzare il Prodotto Interno Lordo, qualcosa che permetta di far ripartire l’economia in modo irreversibile e con questi MINI BOT potrebbero essere immessi nel mercato nazionale qualcosa come 57 miliardi di Euro. Hai voglia quindi a finanziare le opere pubbliche e gli investimenti.

A chi invece accusa l’attuale Esecutivo di causare, così, solo l’ulteriore aumento del nostro, già, grandioso deficit ribatto dicendo e ricordando, che questi BOT non saranno mai “venduti” fuori dai confini italiani, ma, invece, saranno dati, in circolazione, al portatore, solo a cittadini e imprese nazionali.

In virtù di ciò, nello specifico, non esisterà più il cosiddetto spread, e non essendoci più alcun differenziale al quale attenersi lo Stato potrà finalmente stabilire, in totale autonomia, il tasso d’interesse di questi “Buoni“.

Insomma, a mio modesto parere, siamo a buon punto verso la via del riscatto nazionale, ora attendiamo solo che, da un giorno all’altro, questo Governo voglia comunicarci anche la rinazionalizzazione della Banca d’Italia.

Solo allora potremo, come sovranisti, dirci realmente e sinceramente, soddisfatti.

Ma se queste sono le premesse possiamo veramente tornare a sperare.

Lorenzo Valloreja",0,0,irrelevant
https://www.facebook.com/ads/library/?id=990905427934687,Il ritorno dei foreign fighters. Dall'Italia ne sono partite molte decine. E con le nuove tensioni in Siria e in Iraq si aggrava il rischio che jihadisti andati a combattere con lo Stato islamico ora rientrino. La porta d'ingresso è sempre quella degli sbarchi clandestini sulle nostre coste. Ecco cosa ho scoperto per il settimanale Panorama in edicola questa settimana.,0,0,irrelevant
https://www.facebook.com/ads/library/?id=553037548849085,"Aree popolate, campi profughi, scuole e ospedali vengono continuamente colpiti da raid aerei e bombardamenti via terra. In Yemen, dove le bombe continuano a esplodere, la popolazione ha bisogno di acqua pulita, cibo e servizi igienico sanitari. 
FIRMA ORA per una maggiore protezione dei civili. #SosYemen",SOS Yemen - Firma la petizione!,,irrelevant
https://www.facebook.com/ads/library/?id=1465605450257436,"⚠️ Emergenza clandestini, ormai cronicizzata

Dietro alla facciata glamour che tanto piace al sindaco, questa è (una parte di) Milano. 
Non solo in Centrale, ma i clandestini che dormo e vivono (con espedienti) per strada sono sparpagliati per tutta la città 

⬇️⬇️⬇️ Guardate il video  qui sotto",Degrado alla stazione Centrale: viaggio nel dormitorio dei migranti,0,4
https://www.facebook.com/ads/library/?id=1109249529285926,"FIRMA ANCHE TU!
Pronti a referendum abrogativo legge regionale pro immigrati irregolari.
Assurdo dare cibo, scuola e sanità gratis, non li hanno neanche i toscani.
Secondo l'ultimo dossier Caritas, in Toscana sono 62mila le famiglie in povertà assoluta e 94mila quelle con Isee sotto i 6mila euro, non  sarebbe più saggio, e soprattutto più giusto, occuparsi prima di queste persone, considerando anche che spesso si tratta di famiglie con figli e con anziani a carico? Purtroppo l'ideologia, a sinistra, prende sempre il sopravvento sulla realtà. Come dimostra la surreale raccolta fondi per le spese legali della Sea Watch, promossa dal Pd, o come dimostra questa legge regionale, che si prefigge di dare gratis anche agli immigrati clandestini risorse e servizi che non hanno neppure i toscani. Qui si è perso il contatto con il mondo reale. Senza contare che questa norma attirerà in Toscana tutti i migranti d'Italia, attratti dal miraggio di vivere totalmente sulle spalle dei contribuenti.",0,0,4
